index,ree,qu,wfpan
2,0.358713289351,0.354625146447,0.317882442876
3,0.368425281105,0.310081092527,0.285648413386
4,0.382248641202,0.299685639886,0.282260824657
5,0.372800264974,0.302645366903,0.281118964446
6,0.370377291645,0.308424110056,0.286593555268
7,0.371707211933,0.312154332992,0.290686412225
8,0.367588239437,0.29725322536,0.276057171912
9,0.372545687352,0.306443258319,0.281335889616
10,0.372616553092,0.304543024995,0.278192603655
11,0.377189831684,0.306752249761,0.280607778869
12,0.372994278283,0.30457859392,0.278314471833
13,0.374849339594,0.303207833497,0.27494130242
14,0.374602551698,0.307000113459,0.278461490776
15,0.374904530229,0.308813040787,0.28206672564
16,0.374901800646,0.309363457578,0.281499949449
17,0.37096758385,0.307684847514,0.28114286771
18,0.374852594611,0.307330695523,0.280110456361
19,0.374167042942,0.305323701306,0.277883345122
20,0.371930822762,0.304321108734,0.276128056814
21,0.374865177437,0.306259236217,0.279173835642
22,0.371693907542,0.30246612961,0.275384355319
23,0.372149495616,0.303358792882,0.275090241753
24,0.372508411968,0.305769912057,0.277711402043
25,0.375225371572,0.307103402765,0.278172848158
26,0.373768203756,0.306562567412,0.277950127662
27,0.373669768075,0.306315600313,0.277697186123
28,0.372886625701,0.30521857077,0.276506470006
29,0.36942553282,0.302836445422,0.27408767123
30,0.372944901275,0.304362865089,0.27571327581
31,0.373865853873,0.305920324545,0.276941005637
32,0.372985081944,0.308081677592,0.279375660148
33,0.373887872393,0.305698068106,0.277973385736
34,0.375247454893,0.304712671685,0.277454714451
35,0.375220689642,0.304759837896,0.277375819847
36,0.375465051149,0.305941008008,0.278379820327
37,0.375541773873,0.306835135936,0.279415230757
38,0.374427041795,0.304789576466,0.277603831526
39,0.374883764525,0.30662639806,0.278678316897
40,0.37518320388,0.306429468874,0.27819154377
41,0.377140158341,0.307917946803,0.279806487281
42,0.376379605542,0.307363389446,0.279193051874
43,0.376323667643,0.306302467707,0.278071503909
44,0.376734863179,0.307165013668,0.27880995672
45,0.37631893492,0.307311019923,0.279495933646
46,0.376786994546,0.30787930355,0.279843040504
47,0.375243140288,0.30754221958,0.280157551633
48,0.376249471235,0.306833209763,0.279456716881
49,0.37682489156,0.306735090882,0.279271514726
50,0.375588896673,0.305960788181,0.278154776217
51,0.376284583604,0.306898823648,0.279541576796
52,0.374872746881,0.305390404592,0.278070431588
53,0.37553083973,0.305582517171,0.277921728124
54,0.375750285733,0.306567858967,0.279038451211
55,0.37666434041,0.30705477628,0.279278758543
56,0.377013061761,0.306909552399,0.2794213397
