index,ree,qu,wfpan
10,0.535909534551,0.552082119323,0.571751122327
20,0.527213942654,0.529638359983,0.558907414467
30,0.51129624752,0.526365006442,0.551031107664
40,0.5290546882,0.542724082136,0.56987019779
50,0.529595879817,0.533809788655,0.560447850698
60,0.511238036065,0.531559344499,0.554427721652
70,0.528680523927,0.538627435714,0.560829639831
80,0.532490205565,0.536289483652,0.561043436813
90,0.516993330647,0.539382853468,0.566221013684
100,0.532608005789,0.545280068731,0.567394358446
110,0.534786287018,0.538525872437,0.563652942259
120,0.510623311348,0.526448268406,0.548821716234
130,0.537073007665,0.552952075346,0.572909051042
140,0.531754843855,0.535553217922,0.561849055025
150,0.519826149065,0.534428771004,0.562818764065
160,0.532608905335,0.545799428543,0.565921428577
170,0.533291277185,0.536047657898,0.563355592745
180,0.519705031169,0.536303078091,0.564157445934
190,0.533875624827,0.548619185236,0.568305074067
200,0.538323741956,0.537152627784,0.567313783761
210,0.515355733441,0.530576605757,0.554370849856
220,0.53495132571,0.543855183484,0.569357812825
230,0.527378227477,0.539999509907,0.568779494877
240,0.511339730504,0.532663700773,0.555856621778
250,0.528574539933,0.542117238488,0.567313479335
260,0.532242178053,0.537214211689,0.5635469125
270,0.516410341438,0.537153117828,0.561550545607
280,0.537958962986,0.550201668693,0.576608302829
290,0.530401961008,0.535740480228,0.562774318537
300,0.511351946667,0.534488707023,0.558435589422
