index,ree,qu,wfpan
2,0.538206306129,0.532152768193,0.566166267542
3,0.554910524203,0.572715696541,0.594475856518
4,0.556828728835,0.573911479146,0.595358078813
5,0.558405151174,0.574662011117,0.599230910052
6,0.565629836954,0.583120489801,0.606205624012
7,0.559712863136,0.582910381318,0.601878997905
8,0.56235156861,0.583399771378,0.606342582164
9,0.563541011675,0.583817963838,0.605600999999
10,0.56341239952,0.58375735982,0.60755302142
11,0.561408003787,0.576297070669,0.600557410347
12,0.562475250042,0.580113711158,0.604524546097
13,0.566671498628,0.584460647549,0.607198184062
14,0.567018144715,0.583621669438,0.605511806123
15,0.563366596507,0.581771334704,0.605519044881
16,0.556205888941,0.574635855477,0.598143925225
17,0.559588581345,0.579961112125,0.602569812043
18,0.558146996594,0.577531125699,0.599117510267
19,0.559500722986,0.578368155152,0.599999622175
20,0.560797534283,0.577515517934,0.600662282751
21,0.560066889908,0.578733335149,0.601119590864
22,0.556391035093,0.574402185106,0.598727731489
23,0.554802069156,0.571351538293,0.595740556217
24,0.553353046155,0.571890593617,0.595137543986
25,0.552235802478,0.571323262836,0.59485264614
26,0.550044030178,0.570139082782,0.592469294136
27,0.553978517887,0.572696254165,0.596510160862
28,0.553610151151,0.570989716135,0.596599259897
29,0.553412556827,0.570267942153,0.595988658534
30,0.554271587202,0.571967232526,0.5967736303
31,0.554341402461,0.571261864319,0.596501728757
32,0.553475990855,0.569878101633,0.595391162447
33,0.55476978703,0.572291831057,0.59716959456
34,0.554946798836,0.572140628755,0.596919964645
35,0.55509468689,0.572277344159,0.597627393569
36,0.55615961578,0.573699657978,0.598891644394
37,0.555195604524,0.573968546716,0.598307137398
38,0.555635741694,0.574221094923,0.599228152717
39,0.555051021705,0.573050975562,0.598275223888
40,0.555088100129,0.572922037507,0.598085750631
41,0.554625773155,0.571549896094,0.596463685096
42,0.555619982766,0.572978725813,0.598115930955
43,0.557064578144,0.574475493837,0.59910829452
44,0.557886443111,0.575045614798,0.599655512354
45,0.556940559823,0.574549002749,0.599752606057
46,0.554555118972,0.57220099134,0.597309931072
47,0.555386512127,0.573757032903,0.598437605754
48,0.5549607287,0.573218570604,0.597656952861
49,0.555252621433,0.573097998247,0.597316663852
50,0.555743295943,0.573370275288,0.59774058691
51,0.555580132779,0.574115053043,0.598145087539
52,0.55461634946,0.572725024612,0.597669521724
53,0.553912600609,0.5714027709,0.596351066127
54,0.553195519709,0.571589434672,0.596060179793
55,0.552824446982,0.571639619989,0.596048849181
56,0.551666228952,0.570872634978,0.594582809725
57,0.553680786428,0.572009539539,0.596437821341
58,0.553364172161,0.571284504436,0.59656252314
59,0.553542824759,0.571951817664,0.597109432994
60,0.554068144566,0.572750427108,0.597443809184
61,0.553652739789,0.571766282943,0.596670123496
62,0.552806381594,0.57082911393,0.595858790803
63,0.552995249259,0.571517627433,0.59619429689
64,0.552926258126,0.571458826298,0.596049746449
65,0.55320320802,0.571749615407,0.596693721377
66,0.553848550278,0.572613630786,0.597444542638
67,0.553424920553,0.572747537221,0.597170808425
68,0.553751876026,0.572876849618,0.597712879255
69,0.554149569593,0.572902112886,0.597730960503
70,0.554252002253,0.572942922031,0.598025563365
71,0.554436408553,0.572408622633,0.597412846289
72,0.55487127439,0.572981878108,0.598082597543
73,0.555652375403,0.573762144882,0.598562349414
74,0.555865924192,0.57377086236,0.598334056076
75,0.555314034244,0.573559657467,0.598408725562
76,0.553961037917,0.572243939559,0.597032353348
77,0.554740378862,0.573472987859,0.598067339322
78,0.554429640451,0.573087205754,0.597431116957
79,0.55478156773,0.573258233182,0.597607878955
80,0.555196296555,0.573335973984,0.598000202619
81,0.555100317271,0.573805331598,0.598251683067
82,0.554785453078,0.573331550442,0.598466399899
83,0.554535361152,0.572958493409,0.597940228227
84,0.554124529675,0.573093378798,0.597741752446
85,0.55392139857,0.573270129267,0.597820298861
86,0.553061557615,0.572486187283,0.596868794872
87,0.554320732284,0.573439329322,0.598265927306
88,0.554216110417,0.573117129016,0.598453149031
89,0.554302173842,0.573456885364,0.598753945219
90,0.554578588263,0.573877042081,0.598825133233
91,0.554909368085,0.573940546737,0.598925630827
92,0.554428098419,0.573388127138,0.598440660604
93,0.554868039311,0.574267644819,0.599049396838
94,0.554750058697,0.574137748535,0.598823543464
95,0.554844247309,0.574236547361,0.599001567282
96,0.555246717457,0.574749353174,0.599453652727
97,0.554896114313,0.574877699754,0.599229724032
98,0.554947790431,0.57481908863,0.599389584012
99,0.555121891869,0.574705011241,0.599397412357
100,0.555147854907,0.574795337485,0.59946599636
101,0.555165104588,0.574468793236,0.599070965475
102,0.555521590287,0.575020739112,0.599624589271
103,0.556116180792,0.575582701428,0.599984533891
104,0.556251706615,0.575590498559,0.599908311046
105,0.555835743261,0.575401739247,0.599927201765
106,0.554917142784,0.574567008749,0.598993171446
107,0.555484063445,0.575248281799,0.599463418323
108,0.555250725299,0.574956011925,0.599062792457
109,0.555448639389,0.575034074233,0.599109728575
110,0.555722096662,0.575117359174,0.599416641495
111,0.555696683492,0.575446097004,0.599560662749
112,0.555054734507,0.574548230344,0.599030670167
113,0.554844273144,0.574168129767,0.598632377667
114,0.554486667345,0.574213463816,0.598459799838
115,0.554264309924,0.574397044377,0.598553564632
116,0.553636007841,0.574001098415,0.597854045028
117,0.554520886321,0.57453875773,0.598712592104
118,0.55424560904,0.573915604577,0.598465489706
119,0.554239609441,0.573947784156,0.598559620768
120,0.554357934952,0.574187478663,0.598532204268
121,0.554513147455,0.574124334521,0.598560459892
