index,ree,qu,wfpan
2,0.575374103751,0.569382742879,0.606849190056
3,0.588704756268,0.610073301943,0.633736601776
4,0.590578885511,0.609875235257,0.635145314735
5,0.592536538168,0.615233164312,0.640020122133
6,0.599740820709,0.621723172264,0.646032622524
7,0.595578637592,0.622301378892,0.644421229221
8,0.597614709776,0.621772720673,0.64723428133
9,0.598518233616,0.623083651232,0.646460197628
10,0.598114333215,0.623709517283,0.648394512923
11,0.596135511508,0.617148569098,0.641230852378
12,0.597594993825,0.620193926294,0.644498895391
13,0.600780333437,0.624186363624,0.647457173444
14,0.601771592849,0.623891358729,0.646902391115
15,0.598968105792,0.62175312221,0.646737858926
16,0.59197335619,0.614502652405,0.639756170982
17,0.594812469855,0.619795856035,0.64414407601
18,0.59481535781,0.617933559346,0.641116385959
19,0.595834212016,0.619170997319,0.642443998631
20,0.596609995347,0.618763635007,0.642498998975
21,0.596060542642,0.619232241265,0.642841284758
22,0.593523096227,0.615719090243,0.64095639911
23,0.592415907506,0.612822611301,0.637584234579
24,0.590899665662,0.612576437864,0.636773414541
25,0.590075685496,0.612399169122,0.636462572983
26,0.587793284679,0.611589296483,0.634898902319
27,0.591540144394,0.613986366377,0.638439325655
28,0.59065171712,0.61226457588,0.638258371569
29,0.590675191609,0.612258639227,0.63792381901
30,0.591470496005,0.613667341075,0.63885931156
31,0.591587462256,0.612830359363,0.638355839065
32,0.590972030277,0.611377416301,0.637362613105
33,0.591873905477,0.613801333235,0.638916455911
34,0.591849939781,0.613440844753,0.638612081371
35,0.591974827748,0.613948628536,0.639320461298
36,0.592957910555,0.615051578665,0.640302693215
37,0.592246215262,0.615371962564,0.64016821391
38,0.592603297037,0.615400044222,0.640773397071
39,0.592053970139,0.614357137955,0.639664710462
40,0.592003841658,0.614321120008,0.639545445045
41,0.591543424061,0.613096712081,0.638135852399
42,0.592428325437,0.614359137209,0.639422766263
43,0.593515513633,0.61570132115,0.640448545003
44,0.594328605663,0.616393409791,0.641112789871
45,0.593572606908,0.615879308328,0.641107945714
46,0.591346299339,0.613402360554,0.638868739873
47,0.591981930572,0.615008714451,0.640101655293
48,0.592002615053,0.614473202934,0.639251309091
49,0.592220261682,0.614584255572,0.639116288965
50,0.592612100243,0.614872047032,0.639539149667
51,0.592549226397,0.615247474246,0.63990733164
52,0.592045590704,0.614364317023,0.639626393837
53,0.591417625686,0.613090466911,0.638227665563
54,0.590655190938,0.612938347789,0.637828076736
55,0.590344245267,0.6130503467,0.637746864114
56,0.589197167157,0.612535216356,0.63676451757
57,0.591131490274,0.613548381132,0.638405362685
58,0.59068043964,0.612771198935,0.638388684725
59,0.590966431311,0.613515610926,0.638954878773
60,0.591462233675,0.614103720031,0.639358383374
61,0.591062492394,0.612928504053,0.638478492514
62,0.590474849968,0.612054504145,0.637798983351
63,0.590419309445,0.612750832604,0.638068092188
64,0.590318746081,0.612603507263,0.63796750528
65,0.59052767257,0.613087724725,0.638576994438
66,0.591128974674,0.613753877736,0.639185855472
67,0.590843219138,0.613962277836,0.639165524054
68,0.591086660974,0.613953695124,0.639517181742
69,0.591434889697,0.613986457591,0.639466600473
70,0.591421823533,0.614134371547,0.639780634817
71,0.591609418563,0.613705979774,0.639131051397
72,0.591998129506,0.614244142021,0.6397001446
73,0.592587910715,0.615014944845,0.640219584273
74,0.592888915664,0.615109819681,0.640198718739
75,0.592482250158,0.614874853141,0.640219307959
76,0.591223342238,0.613520425655,0.63899113875
77,0.591843655657,0.614684118544,0.639977334631
78,0.591820602813,0.614366921684,0.639417707338
79,0.592085051567,0.614640685398,0.639708593679
80,0.592391296463,0.614722498692,0.639894781762
81,0.592354435199,0.614960725066,0.640122209522
82,0.592399085501,0.614749862434,0.640428082695
83,0.5922039246,0.614313397877,0.639848713116
84,0.591773236251,0.61422531515,0.63959009217
85,0.591628187501,0.614410765055,0.63969396983
86,0.590801639231,0.613775958228,0.638926548776
87,0.592007737357,0.61460969244,0.640110552006
88,0.591799292851,0.614230474804,0.640198441341
89,0.591929017007,0.614661912565,0.64051085276
90,0.592182539975,0.615020489215,0.640681097944
91,0.592427034686,0.614969224257,0.640668459142
92,0.592061017823,0.6144606941,0.640247923751
93,0.592366132409,0.61532918673,0.640769048382
94,0.592242146702,0.615164152126,0.640574965497
95,0.592322306532,0.615391506959,0.640759185104
96,0.592697171979,0.615793910965,0.641112766256
97,0.59244590968,0.61592618859,0.641043020404
98,0.592481725602,0.615799754931,0.641092700652
99,0.592636617471,0.615707122198,0.641075942819
100,0.592623416215,0.615834472553,0.641175981724
101,0.592619687091,0.615543316239,0.640797879749
102,0.592924578229,0.61601688612,0.641257993842
103,0.593382645824,0.616538540295,0.641612252797
104,0.593597795863,0.616671480831,0.641625823103
105,0.593261594013,0.616440433287,0.641610533312
106,0.592296538534,0.615538477818,0.640728318482
107,0.592718236699,0.616206028772,0.641207331105
108,0.592652951159,0.615958450033,0.640800589698
109,0.592798357009,0.616125178271,0.64096227945
110,0.593007404028,0.616168661494,0.641123235527
111,0.59300223709,0.61633011529,0.641257192734
112,0.59258651868,0.615649906843,0.640869693961
113,0.592370639831,0.61523974373,0.64040179565
114,0.591986430358,0.615129909183,0.640172099273
115,0.591833670373,0.615303730566,0.640237944423
116,0.591235057511,0.615036626147,0.639746712363
117,0.592085073766,0.615539239003,0.640495268633
118,0.591759415904,0.614909790894,0.640214865318
119,0.591775927817,0.615069432786,0.640339481086
120,0.591893569631,0.615286109915,0.640383059053
121,0.592019373966,0.61513461235,0.640303206567
122,0.591813155537,0.614862394028,0.640111061018
123,0.591993388049,0.615484266162,0.640483566951
124,0.591981946915,0.615331830201,0.640336916473
125,0.592034184807,0.615525051937,0.640569579748
126,0.59233719613,0.615854645362,0.640872776111
127,0.592140073921,0.615938748724,0.640787690185
128,0.592274821716,0.615966860527,0.640998065674
129,0.592466904444,0.616005143585,0.641086526104
130,0.592438848702,0.616034142652,0.641224292417
131,0.592282568911,0.615562930681,0.640727956141
132,0.592428663807,0.615851778885,0.640955580403
133,0.592784156793,0.616309804657,0.64129910149
134,0.592846899925,0.61626367194,0.641166899032
135,0.592622542496,0.616087161827,0.641194109232
136,0.591983203601,0.615337195811,0.640504215062
137,0.592278804744,0.615908333123,0.641021579284
138,0.592427224637,0.615945863492,0.640913620528
139,0.592547083477,0.616083495191,0.641048520445
140,0.592699548637,0.616234782152,0.641217294729
141,0.592676186832,0.616360910186,0.641338565194
142,0.592776417515,0.616151126935,0.641410098936
143,0.59269480044,0.615898436273,0.641086701874
144,0.59244015671,0.615836047471,0.640927242511
145,0.592320603848,0.615782050809,0.640858729619
146,0.591837848187,0.615380207579,0.640368256123
147,0.59252289862,0.615816568383,0.641021170741
148,0.592346400781,0.615535290705,0.6410156009
149,0.592462041577,0.615831270903,0.64121646524
150,0.592627433659,0.616010493768,0.641289311605
151,0.592306952099,0.615471121979,0.640841351423
152,0.592230276985,0.61525961824,0.640768973249
153,0.59237160282,0.615641251174,0.640959353705
154,0.592396066407,0.615610010958,0.640927392152
155,0.592439877582,0.615786111791,0.641109700446
156,0.592683758291,0.616023745199,0.641340096901
157,0.59248843192,0.616025825226,0.641174268182
158,0.592620231789,0.616060101901,0.641351280106
159,0.592716691549,0.616149124202,0.641305465021
160,0.592724761535,0.61621822117,0.641449811893
161,0.592715527608,0.615866008411,0.641090892387
162,0.592866006392,0.616116642529,0.641342139158
163,0.593140586959,0.616437246532,0.641556302379
164,0.593235136428,0.616460571134,0.641477894028
165,0.593025319245,0.616313209802,0.641471093401
166,0.592419839613,0.615672965571,0.640859210325
167,0.592628552925,0.616131438904,0.641278796402
168,0.592797750011,0.616255760824,0.641296298615
169,0.592910492799,0.616385923654,0.641418194306
170,0.593017988235,0.616392453101,0.641500841101
171,0.592992344248,0.616478163016,0.641582631536
172,0.59304117329,0.616382336348,0.641704092942
173,0.592985302011,0.616246943693,0.641538818168
174,0.592818669913,0.616217682145,0.641436459945
175,0.59269372233,0.616192973476,0.641380242749
176,0.592363637975,0.616010904179,0.64109268449
177,0.592896109435,0.616245896087,0.641486158652
178,0.592744844308,0.616012726541,0.641477110937
179,0.592812477722,0.616225230121,0.641645083548
180,0.592928448851,0.616418185858,0.641764029595
181,0.59304226912,0.616316043531,0.64171713032
182,0.592943134509,0.616026720616,0.641476059367
183,0.593061586143,0.616409415179,0.641690076322
184,0.593051831138,0.616332557547,0.641621140984
185,0.593052928908,0.616432191916,0.641696261374
186,0.59326931242,0.616592505649,0.641824918554
187,0.593159334053,0.616651131333,0.641792520574
188,0.593180937328,0.616580096326,0.641835533324
189,0.593276914812,0.616655775217,0.641905026318
190,0.593232668176,0.616661523698,0.641923837809
191,0.593233195671,0.616526634956,0.64171908432
192,0.593322152367,0.616671461512,0.641867615652
193,0.593566421449,0.616949118315,0.6420550085
194,0.593651599401,0.616972690343,0.642054764275
195,0.593504477595,0.616828133727,0.64207248925
196,0.592978225729,0.616210055736,0.641535292551
197,0.593274008967,0.616633401019,0.641858353814
198,0.593411886055,0.616718163646,0.641867566986
199,0.593508284562,0.616759160327,0.641870767719
200,0.593625245258,0.61682917783,0.641966599423
201,0.593582689255,0.616887760858,0.642005009379
202,0.593533515634,0.6166516206,0.641930237966
203,0.593463200812,0.616341719552,0.641577594917
204,0.593266532131,0.616303416915,0.641455584048
205,0.593188636127,0.616358713276,0.641463728482
206,0.592963709192,0.616150862084,0.641141010697
207,0.593455759715,0.616487952105,0.641622968631
208,0.593324523559,0.616233775098,0.641584528448
209,0.59334835434,0.61636207631,0.641653749676
210,0.593446914133,0.616498672011,0.641712196875
211,0.593536966199,0.616396658137,0.641661561516
212,0.593450254458,0.616163088918,0.641503654884
213,0.593557839028,0.616516443789,0.641714268346
214,0.593542939783,0.616459974228,0.641654285588
215,0.593532019429,0.616510607957,0.641684343766
216,0.593727529678,0.616684971865,0.641843652936
217,0.593614450976,0.616730052371,0.641789770586
218,0.593664405937,0.616716692674,0.641884001833
219,0.59364128176,0.616667448204,0.641764204765
220,0.593636051761,0.616616664529,0.641698793184
221,0.593620126478,0.61648554024,0.641511243559
222,0.593729493623,0.616641148147,0.641718761836
223,0.593953848202,0.616904636798,0.641916434165
224,0.593981696271,0.616857911242,0.641802635545
225,0.593830980852,0.616741839044,0.641815260552
226,0.593341922831,0.616208427698,0.641330127918
227,0.593465349134,0.616550526234,0.64162490458
228,0.593588601642,0.616657865078,0.641645903736
229,0.593664294501,0.616749427375,0.641737149643
230,0.593660549446,0.616723025234,0.641766698445
231,0.593642129467,0.616797898869,0.641838342306
232,0.593536888831,0.616651816567,0.641834367319
233,0.593351739205,0.61626483296,0.641406806318
234,0.59318806367,0.616228462382,0.641314002475
235,0.593089626833,0.616177271026,0.641230313761
236,0.592838604222,0.616090337779,0.641050756542
237,0.593270990314,0.616345651154,0.641413171133
238,0.593095430228,0.616119803097,0.641335430535
239,0.593148626301,0.616285053651,0.641445519956
240,0.59319519283,0.616371654655,0.641445947031
241,0.59318848383,0.616221370402,0.641333403782
242,0.593008022738,0.615990750772,0.641114482183
243,0.593096629856,0.616291789345,0.641298337163
244,0.593093878839,0.616256431438,0.64127030941
245,0.593088173171,0.616306987547,0.64132768806
246,0.593227646522,0.616444222818,0.641447268974
247,0.593095369795,0.616462521357,0.641379121035
248,0.593179610472,0.616452123338,0.641469769067
249,0.593224473181,0.616438077903,0.641460685908
250,0.593190183109,0.616460213167,0.641478198142
251,0.593132776637,0.616247877528,0.641215002321
252,0.59323807964,0.61638188594,0.641380079891
253,0.593415870011,0.616594857696,0.641533044577
254,0.593544359941,0.616680097106,0.641617645789
255,0.593420786704,0.616562618587,0.641582889368
256,0.593030397703,0.616175697431,0.641183351139
257,0.593225687287,0.616553691138,0.6415305377
258,0.593286515411,0.61655288244,0.641487733869
259,0.593350514397,0.61659751053,0.641515253967
260,0.593431175579,0.61665233654,0.641582609034
261,0.593425769274,0.616724284748,0.641652944958
262,0.593398826987,0.616604667265,0.641673540271
263,0.593349795787,0.616508466741,0.641552999879
264,0.59322103152,0.616483422248,0.641485378097
265,0.593119939216,0.61652055893,0.641435657592
266,0.592869557711,0.616394823867,0.641212750861
267,0.593203255383,0.616543868199,0.64143330074
268,0.593164376721,0.616452769447,0.641518696618
269,0.593177965181,0.616557314597,0.64156056218
270,0.593251004915,0.616686621288,0.641645795465
271,0.593306296113,0.616619796762,0.641596449503
272,0.59325012906,0.616489772932,0.641524471089
273,0.593329717013,0.616752925766,0.641685174322
274,0.59332835271,0.616727034602,0.641661126915
275,0.593316344943,0.61675662133,0.641699547607
276,0.593442684376,0.616898408092,0.641825557692
277,0.5933491636,0.616920636925,0.641789489184
278,0.593438477789,0.616955336173,0.641911349354
279,0.593523234164,0.617002996091,0.641931421682
280,0.593506213127,0.617011115786,0.641985463722
281,0.593501836151,0.616902304206,0.641846681582
282,0.593524792493,0.616905281987,0.641912039248
283,0.593684564486,0.617118419365,0.642074267275
284,0.593728829903,0.617131717959,0.64205364758
285,0.593626698612,0.617025471333,0.642042969221
286,0.59323437615,0.616601418071,0.641630615795
287,0.593396148824,0.616885741216,0.641859993186
288,0.593407775445,0.616828644795,0.641755464626
289,0.593463609191,0.616890569843,0.64181055183
290,0.593509915355,0.616923690658,0.641848759872
291,0.593426445217,0.616905085687,0.64186561186
292,0.593208048432,0.616661366055,0.641720803381
293,0.593139274814,0.616493573047,0.641501765656
294,0.593013039537,0.616460990992,0.64142225133
295,0.592979909832,0.616537499136,0.641480723575
296,0.592720875796,0.616362843295,0.641234606731
297,0.593069741862,0.616600284636,0.641565414265
298,0.592919069309,0.616336805172,0.641446523277
299,0.592972383294,0.61648071693,0.641550007285
300,0.593034933078,0.616593333647,0.641617134963
